,cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,results_dir,toml_path,training_replicate_csv_path,checkpoint_path,spect_scalar_path,min_segment_dur,avg_error,animal_id,train_set_dur_ind,species
598,min_segment_dur_majority_vote,0.9404813611283714,7.717391304347826,0.6760025111227662,9.42370489905424,240,3,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_240s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,5.951863887162856,llb3,3,Canary
599,none,0.9377355244607838,22.08695652173913,0.6391873231145911,26.19899647161349,240,3,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_240s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,6.226447553921622,llb3,3,Canary
602,min_segment_dur_majority_vote,0.9482184325781136,6.253623188405797,0.6897005371938592,5.904266210724,240,4,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_240s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,5.178156742188634,llb3,3,Canary
603,none,0.946636882340244,13.108695652173912,0.6613065293337784,11.37095382742311,240,4,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_240s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,5.336311765975587,llb3,3,Canary
606,min_segment_dur_majority_vote,0.9572862950307334,4.8647342995169085,0.7638432088840901,5.16213114950395,240,5,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_240s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.271370496926663,llb3,3,Canary
607,none,0.956133329427022,10.468599033816425,0.7397939335578874,11.082040981102729,240,5,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_240s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.38666705729781,llb3,3,Canary
610,min_segment_dur_majority_vote,0.9562426554619292,6.898550724637682,0.7695555531011898,4.6886939068595295,240,6,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_240s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.375734453807068,llb3,3,Canary
611,none,0.9549196413810808,12.94927536231884,0.7412185651445162,9.81479775523054,240,6,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_240s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.508035861891935,llb3,3,Canary
614,min_segment_dur_majority_vote,0.957010015664978,4.958937198067633,0.7679571365742911,5.0482425098083805,240,7,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_240s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.298998433502199,llb3,3,Canary
615,none,0.956230033201184,11.42753623188406,0.74642242164655,9.94491199496659,240,7,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_240s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.376996679881595,llb3,3,Canary
618,min_segment_dur_majority_vote,0.9232461396368848,12.451690821256038,0.5234145293872648,10.24695746779143,120,1,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_120s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,7.675386036311527,llb3,0,Canary
619,none,0.9210639386254672,35.727053140096615,0.4970445629292894,31.27349516283176,120,1,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_120s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,7.893606137453291,llb3,0,Canary
622,min_segment_dur_majority_vote,0.9404916225350958,7.403381642512077,0.6692534646897634,7.302703354201411,120,2,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_120s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,5.950837746490423,llb3,0,Canary
623,none,0.9381100392826234,17.792270531400966,0.6381153382625717,17.86172364220562,120,2,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_120s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,6.188996071737662,llb3,0,Canary
626,min_segment_dur_majority_vote,0.9330737792505108,9.210144927536232,0.641298087449751,9.779972686249911,120,3,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_120s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,6.692622074948929,llb3,0,Canary
627,none,0.9305520293424486,21.06280193236715,0.612722302741516,22.42651608196942,120,3,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_120s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,6.944797065755138,llb3,0,Canary
630,min_segment_dur_majority_vote,0.9461667406800957,7.031400966183575,0.6961371368841829,6.07511050267851,120,4,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_120s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,5.383325931990446,llb3,0,Canary
631,none,0.9442559255501956,16.92753623188406,0.6668551068992868,16.59465958117993,120,4,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_120s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,5.574407444980444,llb3,0,Canary
634,min_segment_dur_majority_vote,0.9412756047002824,7.466183574879227,0.7039951456369936,6.89368886109646,120,5,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_120s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,5.872439529971762,llb3,0,Canary
635,none,0.9393103690446142,17.97342995169082,0.679022397057332,16.48643476328057,120,5,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_120s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,6.068963095538582,llb3,0,Canary
638,min_segment_dur_majority_vote,0.9396628847088566,11.541062801932368,0.5974243983098908,10.35567289984445,120,6,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_120s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,6.033711529114338,llb3,0,Canary
639,none,0.9377344985301922,26.330917874396132,0.570745841688716,23.37204209087986,120,6,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_120s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,6.226550146980781,llb3,0,Canary
642,min_segment_dur_majority_vote,0.9444543993309858,7.739130434782608,0.6781428726792023,8.75840088811467,120,7,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_120s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,5.554560066901415,llb3,0,Canary
643,none,0.9407128713406404,22.56280193236715,0.6449181596272474,24.548240135748788,120,7,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_120s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,5.92871286593597,llb3,0,Canary
646,min_segment_dur_majority_vote,0.9605818965276162,3.613526570048309,0.7956651642987557,3.5421526053568,540,1,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_540s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.941810347238384,llb3,8,Canary
647,none,0.9593716892614056,8.483091787439614,0.7663975381051684,8.22816712204299,540,1,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_540s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.06283107385943,llb3,8,Canary
650,min_segment_dur_majority_vote,0.9542594455917568,5.326086956521739,0.7353241839457285,5.42615276391836,540,2,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_540s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.574055440824331,llb3,8,Canary
651,none,0.9534854964853112,11.181159420289855,0.710743778327998,11.59688129093398,540,2,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_540s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.651450351468888,llb3,8,Canary
654,min_segment_dur_majority_vote,0.959500664761818,4.178743961352657,0.7957138517844744,4.16776097592369,540,3,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_540s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.049933523818206,llb3,8,Canary
655,none,0.9579399953797318,9.473429951690822,0.7576650820248083,9.83959468837369,540,3,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_540s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.206000462026815,llb3,8,Canary
658,min_segment_dur_majority_vote,0.957844560201712,4.997584541062802,0.765168637972101,4.70425633466795,540,4,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_540s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.215543979828807,llb3,8,Canary
659,none,0.9561493508321164,11.992753623188406,0.7376066536452247,10.796960355432441,540,4,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_540s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.385064916788373,llb3,8,Canary
662,min_segment_dur_majority_vote,0.9602203108863832,4.154589371980676,0.7940242620700447,4.26182313809965,540,5,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_540s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.9779689113616734,llb3,8,Canary
663,none,0.959162278793125,8.20048309178744,0.7654195484984643,8.458628216266249,540,5,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_540s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.083772120687501,llb3,8,Canary
666,min_segment_dur_majority_vote,0.96092581578742,4.026570048309178,0.7797086169422441,4.79143454953582,540,6,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_540s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.907418421258013,llb3,8,Canary
667,none,0.9598642918189616,8.64975845410628,0.7540899037276326,9.493770833645119,540,6,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_540s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.01357081810384,llb3,8,Canary
670,min_segment_dur_majority_vote,0.9567819309732184,4.5,0.7710252161743079,4.75339848930654,540,7,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_540s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.32180690267816,llb3,8,Canary
671,none,0.9556907287995758,9.88647342995169,0.7453616742137694,10.49339249580624,540,7,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_540s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.430927120042416,llb3,8,Canary
674,min_segment_dur_majority_vote,0.951068693651058,5.780193236714976,0.7282675945489493,5.000214976836189,360,1,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_360s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.893130634894193,llb3,5,Canary
675,none,0.9487370543168312,13.473429951690822,0.6921634098308437,13.109969555932699,360,1,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_360s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,5.126294568316869,llb3,5,Canary
678,min_segment_dur_majority_vote,0.9587787276719046,4.644927536231884,0.7361711159040104,4.993733583097519,360,2,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_360s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.122127232809536,llb3,5,Canary
679,none,0.9571384582498196,9.859903381642512,0.7062513574517255,9.821935236383151,360,2,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_360s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.286154175018031,llb3,5,Canary
682,min_segment_dur_majority_vote,0.957585291240702,4.64975845410628,0.7607927845835903,5.497428969992231,360,3,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_360s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.241470875929809,llb3,5,Canary
683,none,0.9560719482082696,12.543478260869565,0.7305294916426113,14.187568340722178,360,3,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_360s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.392805179173043,llb3,5,Canary
686,min_segment_dur_majority_vote,0.9610431699840664,3.92512077294686,0.8064206946381471,3.7187032971412903,360,4,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_360s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.895683001593353,llb3,5,Canary
687,none,0.9601321315872876,7.963768115942029,0.7848218958765988,7.27172783561657,360,4,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_360s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.9867868412712393,llb3,5,Canary
690,min_segment_dur_majority_vote,0.9583812642687892,4.0144927536231885,0.7651631087634628,4.62866543361979,360,5,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_360s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.161873573121078,llb3,5,Canary
691,none,0.9572750458944296,9.014492753623188,0.7407717851891147,10.22095587288333,360,5,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_360s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.272495410557042,llb3,5,Canary
694,min_segment_dur_majority_vote,0.9504496909715064,7.722222222222222,0.7211160872787268,6.77453068802473,360,6,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_360s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.955030902849355,llb3,5,Canary
695,none,0.9489073946159132,15.485507246376812,0.6981530757645095,13.7601155380406,360,6,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_360s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,5.109260538408689,llb3,5,Canary
698,min_segment_dur_majority_vote,0.9573824736635832,5.185990338164252,0.7735372576806424,5.1987720039642795,360,7,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_360s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.26175263364168,llb3,5,Canary
699,none,0.9561297678616846,9.652173913043478,0.74707651648755,10.56302539357582,360,7,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_360s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.387023213831542,llb3,5,Canary
702,min_segment_dur_majority_vote,0.9610154334231852,3.4613526570048307,0.8095937857184556,3.94484645801738,480,1,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_480s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.898456657681471,llb3,7,Canary
703,none,0.960085948544374,7.898550724637682,0.7843066144319496,8.13514052189249,480,1,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_480s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.991405145562599,llb3,7,Canary
706,min_segment_dur_majority_vote,0.9649400910572627,3.4468599033816427,0.8122868875294721,3.46494981056631,480,2,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_480s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.505990894273714,llb3,7,Canary
707,none,0.964048102010536,6.705314009661835,0.7892994813440243,6.21736502108372,480,2,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_480s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,3.595189798946385,llb3,7,Canary
710,min_segment_dur_majority_vote,0.957282556430904,4.944444444444445,0.7820956840974371,4.41977876215126,480,3,TweetyNet,results/Canaries/learncurve/llb3/results_200605_104920,results/Canaries/learncurve/llb3/results_200605_104920/config-llb3-lc_first_submission.toml,data/Canaries/llb3/annotated_prep_200605_103353_linux_npz.csv,results/Canaries/learncurve/llb3/results_200605_104920/train_dur_480s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,,0.005,4.27174435690959,llb3,7,Canary
