,cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,results_dir,toml_path,training_replicate_csv_path,checkpoint_path,spect_scalar_path,min_segment_dur,avg_error,animal_id,train_set_dur_ind,species
1758,min_segment_dur_majority_vote,0.9764695437938452,1.5555555555555556,0.7519696998173464,2.21857935878323,120,10,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_120s/replicate_10/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_120s/replicate_10/StandardizeSpect,0.01,2.3530456206154904,gy6or6,3,Bengalese Finch
1759,none,0.9754910978595568,5.444444444444445,0.7256654938710225,7.7460222241682,120,10,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_120s/replicate_10/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_120s/replicate_10/StandardizeSpect,0.01,2.450890214044321,gy6or6,3,Bengalese Finch
1762,min_segment_dur_majority_vote,0.9811386231288276,0.6944444444444444,0.8070100998523146,0.92048178164392,600,1,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_1/StandardizeSpect,0.01,1.8861376871172288,gy6or6,6,Bengalese Finch
1763,none,0.980779718558446,3.111111111111111,0.7945092038770825,4.30174549167731,600,1,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_1/StandardizeSpect,0.01,1.9220281441553853,gy6or6,6,Bengalese Finch
1766,min_segment_dur_majority_vote,0.9809749406755324,0.6388888888888888,0.8169194676229177,0.87190197498644,600,2,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_2/StandardizeSpect,0.01,1.902505932446763,gy6or6,6,Bengalese Finch
1767,none,0.9807993333574474,3.388888888888889,0.7999738312940536,4.81308221467134,600,2,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_2/StandardizeSpect,0.01,1.92006666425526,gy6or6,6,Bengalese Finch
1770,min_segment_dur_majority_vote,0.984174565364763,0.5,0.8359805765609487,0.70466802880815,600,3,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_3/StandardizeSpect,0.01,1.5825434635237,gy6or6,6,Bengalese Finch
1771,none,0.983929251168552,2.1944444444444446,0.8241117734150869,3.05304410771759,600,3,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_3/StandardizeSpect,0.01,1.607074883144799,gy6or6,6,Bengalese Finch
1774,min_segment_dur_majority_vote,0.9828929886327172,0.4722222222222222,0.8245225247822432,0.62113119537277,600,4,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_4/StandardizeSpect,0.01,1.7107011367282876,gy6or6,6,Bengalese Finch
1775,none,0.9826962666231271,2.138888888888889,0.8165437324318842,3.05633297585332,600,4,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_4/StandardizeSpect,0.01,1.7303733376872743,gy6or6,6,Bengalese Finch
1778,min_segment_dur_majority_vote,0.984089424738327,0.6944444444444444,0.8232660544922695,0.98367354919063,600,5,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_5/StandardizeSpect,0.01,1.5910575261673054,gy6or6,6,Bengalese Finch
1779,none,0.9840191389809884,2.555555555555556,0.8171537539235357,3.7956152472428997,600,5,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_5/StandardizeSpect,0.01,1.5980861019011527,gy6or6,6,Bengalese Finch
1782,min_segment_dur_majority_vote,0.9819092868950156,0.6944444444444444,0.8184046906874481,0.9613985313771399,600,6,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_6/StandardizeSpect,0.01,1.8090713104984333,gy6or6,6,Bengalese Finch
1783,none,0.9821808718035352,3.4166666666666665,0.8072016412526167,4.82667213377873,600,6,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_6/StandardizeSpect,0.01,1.7819128196464915,gy6or6,6,Bengalese Finch
1786,min_segment_dur_majority_vote,0.984598785336013,0.3888888888888889,0.8456043817566455,0.554730487806,600,7,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_7/StandardizeSpect,0.01,1.5401214663987028,gy6or6,6,Bengalese Finch
1787,none,0.984385397463033,1.4722222222222223,0.8339819494787791,2.10905348438467,600,7,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_7/StandardizeSpect,0.01,1.5614602536967004,gy6or6,6,Bengalese Finch
1790,min_segment_dur_majority_vote,0.9838072054968108,0.4444444444444444,0.8414437033720286,0.63774656970017,600,8,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_8/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_8/StandardizeSpect,0.01,1.6192794503189225,gy6or6,6,Bengalese Finch
1791,none,0.9838109597148974,2.0,0.8298023148604174,2.85493686533523,600,8,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_8/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_8/StandardizeSpect,0.01,1.6189040285102596,gy6or6,6,Bengalese Finch
1794,min_segment_dur_majority_vote,0.9805575298274636,0.6111111111111112,0.8061879533201284,0.94009498992549,600,9,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_9/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_9/StandardizeSpect,0.01,1.9442470172536308,gy6or6,6,Bengalese Finch
1795,none,0.980754215691877,3.305555555555556,0.8049962968964934,4.60018349503331,600,9,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_9/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_9/StandardizeSpect,0.01,1.924578430812296,gy6or6,6,Bengalese Finch
1798,min_segment_dur_majority_vote,0.981721776653475,0.6388888888888888,0.812324072933809,0.8857342135408,600,10,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_10/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_10/StandardizeSpect,0.01,1.827822334652496,gy6or6,6,Bengalese Finch
1799,none,0.9815175877701516,2.583333333333333,0.8005237220520689,3.79236089354661,600,10,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_10/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_600s/replicate_10/StandardizeSpect,0.01,1.8482412229848253,gy6or6,6,Bengalese Finch
1802,min_segment_dur_majority_vote,0.9812135706348548,0.8888888888888888,0.7851389710676666,1.27843165492488,480,1,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_1/StandardizeSpect,0.01,1.8786429365145296,gy6or6,5,Bengalese Finch
1803,none,0.9818254065035948,3.0,0.7775532093752555,4.22265201273313,480,1,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_1/StandardizeSpect,0.01,1.817459349640516,gy6or6,5,Bengalese Finch
1806,min_segment_dur_majority_vote,0.9832067782099684,0.5277777777777778,0.8165125893205913,0.72842515503404,480,2,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_2/StandardizeSpect,0.01,1.6793221790031732,gy6or6,5,Bengalese Finch
1807,none,0.9827940242983776,2.6666666666666665,0.7990109979197808,3.77703356941419,480,2,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_2/StandardizeSpect,0.01,1.7205975701622411,gy6or6,5,Bengalese Finch
1810,min_segment_dur_majority_vote,0.9812681043239502,0.9722222222222222,0.8035795362743456,1.33744413114785,480,3,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_3/StandardizeSpect,0.01,1.8731895676049823,gy6or6,5,Bengalese Finch
1811,none,0.9813127914921902,2.6944444444444446,0.7931779134283405,3.68404102454586,480,3,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_3/StandardizeSpect,0.01,1.8687208507809805,gy6or6,5,Bengalese Finch
1814,min_segment_dur_majority_vote,0.98336463348808,0.5555555555555556,0.8225240048841186,0.76575454688098,480,4,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_4/StandardizeSpect,0.01,1.6635366511920102,gy6or6,5,Bengalese Finch
1815,none,0.9829399606006274,2.5277777777777777,0.8087699916732052,3.4415971120211304,480,4,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_4/StandardizeSpect,0.01,1.7060039399372615,gy6or6,5,Bengalese Finch
1818,min_segment_dur_majority_vote,0.9821883295394016,0.6944444444444444,0.8015436088262972,0.9499104852958099,480,5,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_5/StandardizeSpect,0.01,1.7811670460598283,gy6or6,5,Bengalese Finch
1819,none,0.982191027165373,2.611111111111111,0.792988433638173,3.5831002761381403,480,5,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_5/StandardizeSpect,0.01,1.7808972834627013,gy6or6,5,Bengalese Finch
1822,min_segment_dur_majority_vote,0.9827790233914476,0.3611111111111111,0.832947827710251,0.53132125573063,480,6,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_6/StandardizeSpect,0.01,1.7220976608552483,gy6or6,5,Bengalese Finch
1823,none,0.9825931641465868,2.611111111111111,0.822501332497697,3.70030502467624,480,6,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_6/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_6/StandardizeSpect,0.01,1.7406835853413294,gy6or6,5,Bengalese Finch
1826,min_segment_dur_majority_vote,0.984085708316043,0.5277777777777778,0.8288320507491242,0.78043606289155,480,7,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_7/StandardizeSpect,0.01,1.5914291683956971,gy6or6,5,Bengalese Finch
1827,none,0.98420465282955,2.6666666666666665,0.8221208132858855,3.9800041115611298,480,7,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_7/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_7/StandardizeSpect,0.01,1.5795347170450058,gy6or6,5,Bengalese Finch
1830,min_segment_dur_majority_vote,0.9812387846677382,0.6944444444444444,0.8170465406406078,1.05755702493636,480,8,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_8/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_8/StandardizeSpect,0.01,1.8761215332261827,gy6or6,5,Bengalese Finch
1831,none,0.9806761902126604,3.111111111111111,0.7971998261401566,4.84147393772129,480,8,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_8/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_8/StandardizeSpect,0.01,1.9323809787339608,gy6or6,5,Bengalese Finch
1834,min_segment_dur_majority_vote,0.9775885271593588,0.6944444444444444,0.7983859804876383,0.9732570010349301,480,9,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_9/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_9/StandardizeSpect,0.01,2.2411472840641267,gy6or6,5,Bengalese Finch
1835,none,0.9776277379579092,3.388888888888889,0.7772145033751628,4.88365589742666,480,9,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_9/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_9/StandardizeSpect,0.01,2.2372262042090862,gy6or6,5,Bengalese Finch
1838,min_segment_dur_majority_vote,0.9816290975106596,0.5833333333333334,0.8211333104473262,0.82937055196906,480,10,TweetyNet,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/config_BFSongRepository_gy6or6_learncurve.toml,data/BFSongRepository/learncurve/gy6or6/032212_prep_210423_094825.csv,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_10/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/Bengalese_Finches/learncurve/gy6or6/results_210509_010443/train_dur_480s/replicate_10/StandardizeSpect,0.01,1.8370902489340255,gy6or6,5,Bengalese Finch
