cleanup,avg_acc,avg_levenshtein,avg_pct_boundary_err,avg_segment_error_rate,train_set_dur,replicate_num,model_name,avg_error,animal_id,train_set_dur_ind,hyperparam_expt,hyperparam_val,species
majority_vote,0.9592680661327138,5.512195121951219,0.4213770561622321,11.928166358633641,30,1,TweetyNet,4.073193386728624,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.954443522315681,27.48780487804878,0.3522585109005668,52.207130888621066,30,1,TweetyNet,4.555647768431903,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9602825296693996,3.414634146341464,0.4347773298775235,7.25048959235849,30,1,TweetyNet,3.971747033060036,Bird0,0,hidden_size,16,Bengalese Finch
none,0.9534240488553803,30.317073170731707,0.3434489109996034,58.381425198445335,30,1,TweetyNet,4.657595114461954,Bird0,0,hidden_size,16,Bengalese Finch
majority_vote,0.963828108982142,3.8780487804878048,0.4808266045503575,7.83223435466566,30,2,TweetyNet,3.617189101785789,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.9564214533831517,25.48780487804878,0.3717083656945633,46.62790689916129,30,2,TweetyNet,4.357854661684835,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9644821261693758,2.8780487804878048,0.4953436142587619,5.813576049670631,30,2,TweetyNet,3.5517873830624214,Bird0,0,hidden_size,16,Bengalese Finch
none,0.955767436195918,26.804878048780488,0.362079878079721,49.30305117135279,30,2,TweetyNet,4.423256380408203,Bird0,0,hidden_size,16,Bengalese Finch
majority_vote,0.9691627320557634,3.463414634146341,0.513672642042204,7.14411569154686,30,3,TweetyNet,3.083726794423658,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.9616596791781205,25.902439024390244,0.4035384279181815,50.44485640528739,30,3,TweetyNet,3.8340320821879543,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.969816270351438,2.317073170731707,0.5337963779580137,4.59158330029471,30,3,TweetyNet,3.018372964856197,Bird0,0,hidden_size,16,Bengalese Finch
none,0.9609977259539152,27.463414634146343,0.3938183380981178,53.74152902060235,30,3,TweetyNet,3.900227404608492,Bird0,0,hidden_size,16,Bengalese Finch
majority_vote,0.9690742721158668,3.804878048780488,0.534683137291222,7.70062476007993,30,4,TweetyNet,3.092572788413306,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.960456064736208,28.73170731707317,0.4070459673900103,49.87469895427725,30,4,TweetyNet,3.954393526379185,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9691195281721792,2.268292682926829,0.5479506690873696,4.44728941132928,30,4,TweetyNet,3.0880471827820832,Bird0,0,hidden_size,16,Bengalese Finch
none,0.9604131749639224,30.60975609756097,0.4035537709528147,53.7484348821701,30,4,TweetyNet,3.958682503607769,Bird0,0,hidden_size,16,Bengalese Finch
majority_vote,0.9675076399731816,3.658536585365854,0.5085999672032262,7.42085901306766,30,5,TweetyNet,3.2492360026818323,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.9597795932247454,30.146341463414632,0.3928175800631777,53.98612871214513,30,5,TweetyNet,4.022040677525462,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.967985430918688,2.414634146341464,0.5231570530177849,4.65478270468633,30,5,TweetyNet,3.201456908131206,Bird0,0,hidden_size,16,Bengalese Finch
none,0.9592991373891744,31.75609756097561,0.3842977881761383,57.51061305067551,30,5,TweetyNet,4.070086261082551,Bird0,0,hidden_size,16,Bengalese Finch
majority_vote,0.9654481599892392,5.243902439024391,0.4663624316309844,10.61393126188362,30,6,TweetyNet,3.455184001076084,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.9557378117350236,38.1219512195122,0.3464035696835341,69.97494326329156,30,6,TweetyNet,4.426218826497652,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.966026978522181,2.7804878048780486,0.4845496934505712,5.36281243931656,30,6,TweetyNet,3.3973021477819,Bird0,0,hidden_size,16,Bengalese Finch
none,0.9551635940768431,40.97560975609756,0.338886344983446,76.1155033796528,30,6,TweetyNet,4.483640592315686,Bird0,0,hidden_size,16,Bengalese Finch
majority_vote,0.96578776824749,4.097560975609756,0.5088442142722372,8.01132989893144,30,7,TweetyNet,3.421223175250987,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.9585320492438212,26.341463414634145,0.4092197200158556,49.16708996870352,30,7,TweetyNet,4.146795075617893,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.966234265716844,2.707317073170732,0.5195046769082953,4.98821703039942,30,7,TweetyNet,3.37657342831561,Bird0,0,hidden_size,16,Bengalese Finch
none,0.9580565593455352,28.09756097560976,0.4004119236133721,52.833983000704634,30,7,TweetyNet,4.194344065446476,Bird0,0,hidden_size,16,Bengalese Finch
majority_vote,0.9612968047792076,3.804878048780488,0.471666414498184,6.94576710200774,30,8,TweetyNet,3.8703195220792463,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.9516572095887416,30.70731707317073,0.3510060177852284,55.30550432647631,30,8,TweetyNet,4.834279041125833,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9615485774913392,3.292682926829268,0.4727139173078333,6.01176884632618,30,8,TweetyNet,3.8451422508660738,Bird0,0,hidden_size,16,Bengalese Finch
none,0.95141030810567,31.585365853658537,0.34955469782749,56.966550757407695,30,8,TweetyNet,4.8589691894330045,Bird0,0,hidden_size,16,Bengalese Finch
majority_vote,0.967740046105451,4.024390243902439,0.5341652156461891,7.894397091597121,30,9,TweetyNet,3.2259953894549054,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.9605341171918363,29.4390243902439,0.4099366436318011,53.554435394227575,30,9,TweetyNet,3.9465882808163535,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9684849026807908,2.5365853658536586,0.5504826286730204,4.83704340183136,30,9,TweetyNet,3.1515097319209096,Bird0,0,hidden_size,16,Bengalese Finch
none,0.9597929559275312,31.170731707317078,0.4024644368621075,56.963625456626964,30,9,TweetyNet,4.020704407246889,Bird0,0,hidden_size,16,Bengalese Finch
majority_vote,0.96316277889873,6.7317073170731705,0.4624814556862776,13.718294083786182,30,10,TweetyNet,3.683722110127008,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur,0.956276159721647,32.26829268292683,0.3750083635152052,58.7159688663451,30,10,TweetyNet,4.372384027835297,Bird0,0,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9647353468184298,3.073170731707317,0.4901481589922939,6.10484853116993,30,10,TweetyNet,3.526465318157024,Bird0,0,hidden_size,16,Bengalese Finch
none,0.954699511118677,36.68292682926829,0.3583767077957052,67.71792917426372,30,10,TweetyNet,4.530048888132299,Bird0,0,hidden_size,16,Bengalese Finch
majority_vote,0.978962751293982,2.8536585365853657,0.6769439583060335,6.07679444049559,180,1,TweetyNet,2.103724870601809,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur,0.9768640916342992,10.46341463414634,0.5953364516515786,19.75876019415482,180,1,TweetyNet,2.3135908365700786,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9795897353057016,1.0731707317073171,0.7021081178525226,2.03728957709482,180,1,TweetyNet,2.041026469429852,Bird0,4,hidden_size,16,Bengalese Finch
none,0.9762148636425648,12.634146341463415,0.5784778644209723,24.396561860123512,180,1,TweetyNet,2.378513635743529,Bird0,4,hidden_size,16,Bengalese Finch
majority_vote,0.9789833642498484,2.3902439024390243,0.6624655456523141,4.9656731876725,180,2,TweetyNet,2.101663575015167,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur,0.9760205822968524,12.073170731707316,0.5575636497576365,23.22867827325007,180,2,TweetyNet,2.3979417703147488,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.979321205320008,1.2682926829268293,0.6723856622989273,2.5911946344168,180,2,TweetyNet,2.0678794679991896,Bird0,4,hidden_size,16,Bengalese Finch
none,0.9756909025932312,13.439024390243905,0.550546180046669,25.98160460015848,180,2,TweetyNet,2.430909740676868,Bird0,4,hidden_size,16,Bengalese Finch
majority_vote,0.9796279046995338,1.951219512195122,0.6938025672807491,3.3384957702251703,180,3,TweetyNet,2.037209530046624,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur,0.9760255525347612,12.707317073170731,0.5760624019892672,24.15352558056097,180,3,TweetyNet,2.39744474652388,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9799711318544744,1.2439024390243902,0.7081338444934525,2.17656134955605,180,3,TweetyNet,2.0028868145525625,Bird0,4,hidden_size,16,Bengalese Finch
none,0.9756866526965456,13.560975609756095,0.5663740808651001,25.776345445405006,180,3,TweetyNet,2.431334730345436,Bird0,4,hidden_size,16,Bengalese Finch
majority_vote,0.976745952193274,2.1463414634146343,0.6343859533318215,4.478776089410729,180,4,TweetyNet,2.325404780672602,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur,0.973951479021114,13.24390243902439,0.5679758162342808,22.297873015749282,180,4,TweetyNet,2.604852097888599,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.977074630114467,1.5121951219512195,0.648036393380965,2.989384905988,180,4,TweetyNet,2.292536988553296,Bird0,4,hidden_size,16,Bengalese Finch
none,0.9736319480130669,13.926829268292684,0.5550952731860654,23.86856501218016,180,4,TweetyNet,2.636805198693326,Bird0,4,hidden_size,16,Bengalese Finch
majority_vote,0.9793918278116952,2.2195121951219514,0.6608738435907803,4.3896558782907,180,5,TweetyNet,2.0608172188304685,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur,0.9765385170782002,10.024390243902438,0.5713055246926394,18.35103371027801,180,5,TweetyNet,2.346148292179984,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9795954803566466,1.2195121951219512,0.6692306649929198,2.4943743914544703,180,5,TweetyNet,2.040451964335344,Bird0,4,hidden_size,16,Bengalese Finch
none,0.976343025899788,11.121951219512194,0.5645251325446867,20.39112708370768,180,5,TweetyNet,2.3656974100211947,Bird0,4,hidden_size,16,Bengalese Finch
majority_vote,0.9803566843348492,2.2195121951219514,0.7164662227361919,4.19223690986148,180,6,TweetyNet,1.964331566515065,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur,0.976702110594933,13.097560975609756,0.5941883727144034,22.564983582025793,180,6,TweetyNet,2.329788940506705,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9805258324124844,1.0,0.7255330575826672,1.75075757206004,180,6,TweetyNet,1.9474167587515745,Bird0,4,hidden_size,16,Bengalese Finch
none,0.9765263039740544,14.51219512195122,0.5870942482475574,25.306227873311048,180,6,TweetyNet,2.3473696025945623,Bird0,4,hidden_size,16,Bengalese Finch
majority_vote,0.9805702276995264,2.024390243902439,0.678478980040952,4.24940051644783,180,7,TweetyNet,1.942977230047349,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur,0.979008935384192,9.682926829268292,0.6269387540335646,17.72505684580139,180,7,TweetyNet,2.099106461580802,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9810239947201836,1.195121951219512,0.7005220874537814,2.27165697707257,180,7,TweetyNet,1.8976005279816464,Bird0,4,hidden_size,16,Bengalese Finch
none,0.9785551683635352,10.585365853658535,0.611270113590247,19.81733766832475,180,7,TweetyNet,2.1444831636464934,Bird0,4,hidden_size,16,Bengalese Finch
majority_vote,0.978796604570348,1.902439024390244,0.6544205017984891,3.78453968567955,180,8,TweetyNet,2.1203395429651883,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur,0.9768590054494904,10.024390243902438,0.5925909730400618,19.1538841084168,180,8,TweetyNet,2.3140994550509557,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.979182038998156,1.2195121951219512,0.6760596704515213,2.29628804518984,180,8,TweetyNet,2.0817961001843965,Bird0,4,hidden_size,16,Bengalese Finch
none,0.976458262536572,10.951219512195122,0.5804060331273784,21.016507978467917,180,8,TweetyNet,2.3541737463428025,Bird0,4,hidden_size,16,Bengalese Finch
majority_vote,0.9797997265714856,1.7317073170731707,0.6752036732182874,3.6627007106235396,180,9,TweetyNet,2.020027342851449,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur,0.976993582636674,11.0,0.5747169155837226,22.01910252651407,180,9,TweetyNet,2.300641736332598,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9801033662298514,1.048780487804878,0.6897062489622822,2.36791990671983,180,9,TweetyNet,1.9896633770148608,Bird0,4,hidden_size,16,Bengalese Finch
none,0.976689942978308,12.0,0.563895994308765,23.80339619827384,180,9,TweetyNet,2.3310057021692088,Bird0,4,hidden_size,16,Bengalese Finch
majority_vote,0.9805444418852376,2.048780487804878,0.6892714092797066,3.9902574842670404,180,10,TweetyNet,1.9455558114762408,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur,0.9784130921434152,11.121951219512194,0.6109776771887946,19.61166684002432,180,10,TweetyNet,2.1586907856584903,Bird0,4,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9809848305636624,1.170731707317073,0.7143893600083694,2.1050058360829698,180,10,TweetyNet,1.901516943633752,Bird0,4,hidden_size,16,Bengalese Finch
none,0.9779688763437124,12.21951219512195,0.5930778065616675,21.801612495262198,180,10,TweetyNet,2.203112365628757,Bird0,4,hidden_size,16,Bengalese Finch
majority_vote,0.964899783829034,4.048780487804878,0.4592585171108677,8.837796225386969,45,1,TweetyNet,3.510021617096604,Bird0,1,hidden_size,16,Bengalese Finch
min_segment_dur,0.9604064204456289,25.317073170731707,0.386608798815041,45.962998116017125,45,1,TweetyNet,3.959357955437126,Bird0,1,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9654755868795736,2.756097560975609,0.4687018694111456,5.99938663576985,45,1,TweetyNet,3.4524413120426534,Bird0,1,hidden_size,16,Bengalese Finch
none,0.9598495709996838,27.02439024390244,0.378959143665596,49.66347503037671,45,1,TweetyNet,4.015042900031618,Bird0,1,hidden_size,16,Bengalese Finch
majority_vote,0.9675161831924806,3.1219512195121952,0.4895478868550625,6.264468623598179,45,2,TweetyNet,3.248381680751944,Bird0,1,hidden_size,16,Bengalese Finch
min_segment_dur,0.9618590759886184,22.365853658536587,0.4058350924101581,41.1261737942419,45,2,TweetyNet,3.814092401138147,Bird0,1,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9678936227393328,2.5609756097560976,0.5003841908911097,4.99196236027381,45,2,TweetyNet,3.210637726066712,Bird0,1,hidden_size,16,Bengalese Finch
none,0.9614816364417664,23.07317073170732,0.3975688215845426,42.623376062392346,45,2,TweetyNet,3.851836355823357,Bird0,1,hidden_size,16,Bengalese Finch
majority_vote,0.9715257064952229,3.2439024390243905,0.5620234894326467,6.25614205687754,45,3,TweetyNet,2.847429350477726,Bird0,1,hidden_size,16,Bengalese Finch
min_segment_dur,0.9659522822523302,21.26829268292683,0.4632593258170367,39.49706667650671,45,3,TweetyNet,3.4047717747669792,Bird0,1,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9718595328513476,2.1707317073170733,0.5703758169249096,4.04357504494238,45,3,TweetyNet,2.814046714865248,Bird0,1,hidden_size,16,Bengalese Finch
none,0.9656125789208486,22.634146341463413,0.4566928541361995,42.14366774214235,45,3,TweetyNet,3.438742107915138,Bird0,1,hidden_size,16,Bengalese Finch
majority_vote,0.9684785471960732,4.780487804878049,0.4985787920479034,9.82634400306934,45,4,TweetyNet,3.152145280392671,Bird0,1,hidden_size,16,Bengalese Finch
min_segment_dur,0.9630944260894826,27.463414634146343,0.4195728623211028,47.941292139576205,45,4,TweetyNet,3.690557391051741,Bird0,1,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9692856677713844,2.756097560975609,0.528829589364658,4.7498588030130495,45,4,TweetyNet,3.071433222861564,Bird0,1,hidden_size,16,Bengalese Finch
none,0.962274694219496,29.97560975609756,0.3978311009605085,53.888804229013274,45,4,TweetyNet,3.7725305780503926,Bird0,1,hidden_size,16,Bengalese Finch
majority_vote,0.9712562631429345,3.7560975609756095,0.5758445319432772,8.212334867387499,45,5,TweetyNet,2.874373685706555,Bird0,1,hidden_size,16,Bengalese Finch
min_segment_dur,0.9672210882342483,20.21951219512195,0.4826857176769098,37.57931012357214,45,5,TweetyNet,3.277891176575154,Bird0,1,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9721340936892744,1.7804878048780488,0.5951281708732996,3.46692067145701,45,5,TweetyNet,2.786590631072572,Bird0,1,hidden_size,16,Bengalese Finch
none,0.9663116094475508,22.4390243902439,0.4700492135392069,42.89370858300012,45,5,TweetyNet,3.368839055244932,Bird0,1,hidden_size,16,Bengalese Finch
majority_vote,0.9746409831385,4.804878048780488,0.6057340502566573,9.97822807608257,45,6,TweetyNet,2.5359016861499994,Bird0,1,hidden_size,16,Bengalese Finch
min_segment_dur,0.9676400474819898,25.853658536585368,0.4681254109938187,47.67826413658925,45,6,TweetyNet,3.235995251801016,Bird0,1,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9758741495585748,1.5121951219512195,0.6492334754902521,2.63419725958456,45,6,TweetyNet,2.4125850441425345,Bird0,1,hidden_size,16,Bengalese Finch
none,0.9664113253443516,29.82926829268293,0.4459393486627886,56.3485223760557,45,6,TweetyNet,3.358867465564841,Bird0,1,hidden_size,16,Bengalese Finch
majority_vote,0.9719043086152565,2.6341463414634148,0.5829527541480422,5.06062149597485,45,7,TweetyNet,2.809569138474366,Bird0,1,hidden_size,16,Bengalese Finch
min_segment_dur,0.9668845372671978,22.87804878048781,0.4701117557288503,40.46487099195744,45,7,TweetyNet,3.311546273280219,Bird0,1,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9721451990594636,1.951219512195122,0.5935806205937414,3.5408072829598,45,7,TweetyNet,2.7854800940536277,Bird0,1,hidden_size,16,Bengalese Finch
none,0.9666251239991492,23.70731707317073,0.4639228076770502,42.192385724973256,45,7,TweetyNet,3.337487600085076,Bird0,1,hidden_size,16,Bengalese Finch
majority_vote,0.9709860858060236,4.926829268292683,0.5801603904762972,9.79540719726968,45,8,TweetyNet,2.901391419397648,Bird0,1,hidden_size,16,Bengalese Finch
min_segment_dur,0.9645335212685044,24.317073170731707,0.4543453051609772,44.562619554762925,45,8,TweetyNet,3.5466478731495554,Bird0,1,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9712542166632044,2.073170731707317,0.5929594373345163,3.7823295595330797,45,8,TweetyNet,2.874578333679556,Bird0,1,hidden_size,16,Bengalese Finch
none,0.9642345702481272,27.902439024390244,0.445896731523148,51.91083494976832,45,8,TweetyNet,3.5765429751872917,Bird0,1,hidden_size,16,Bengalese Finch
majority_vote,0.970586432657816,4.121951219512195,0.518947250886678,8.70049738880229,45,9,TweetyNet,2.9413567342184144,Bird0,1,hidden_size,16,Bengalese Finch
min_segment_dur,0.9657046539978592,23.902439024390244,0.4228326010801649,47.86819243709627,45,9,TweetyNet,3.4295346002140903,Bird0,1,hidden_size,16,Bengalese Finch
min_segment_dur_majority_vote,0.9711080903667588,1.951219512195122,0.5366176052991367,4.28597400875971,45,9,TweetyNet,2.8891909633241286,Bird0,1,hidden_size,16,Bengalese Finch
none,0.9652107456949656,26.682926829268293,0.4139148574055151,53.1455703117405,45,9,TweetyNet,3.4789254305034323,Bird0,1,hidden_size,16,Bengalese Finch
